RN|CCTVID|CCTVNAME|CENTERNAME|XCOORD|YCOORD
3696|E913196|[중앙선]갈풍리|국가교통정보센터(고속도로)|127.95059|37.48976
3697|E913197|[중앙선]강서낙동강교|국가교통정보센터(고속도로)|128.974559|35.203675
3698|E913198|[중앙선]고상|국가교통정보센터(고속도로)|128.614556|36.509625
3699|E913199|[중앙선]고하|국가교통정보센터(고속도로)|128.633085|36.528862
3700|E913200|[중앙선]공근교|국가교통정보센터(고속도로)|127.974243164062|37.5791358947753
3701|E913201|[중앙선]공근리|국가교통정보센터(고속도로)|127.97365|37.570149
3702|E913202|[중앙선]관설1교|국가교통정보센터(고속도로)|127.978699|37.300139
3703|E913203|[중앙선]관설3교|국가교통정보센터(고속도로)|127.964164733886|37.3122863769531
3704|E913204|[중앙선]관음|국가교통정보센터(고속도로)|128.5502729|35.95223641
3705|E913205|[중앙선]광격1교|국가교통정보센터(고속도로)|127.931106567382|37.4488906860351
3706|E913206|[중앙선]광격2교|국가교통정보센터(고속도로)|127.941627|37.463183
3707|E913207|[중앙선]괴정교|국가교통정보센터(고속도로)|128.984161376953|35.2491950988769
3708|E913208|[중앙선]국곡교|국가교통정보센터(고속도로)|128.6053262|36.50167508
3709|E913209|[중앙선]군위|국가교통정보센터(고속도로)|128.5593802|36.19918816
3710|E913210|[중앙선]군위2|국가교통정보센터(고속도로)|128.560180664062|36.2107429504394
3711|E913211|[중앙선]군위BS|국가교통정보센터(고속도로)|128.569213867187|36.2574348449707
3712|E913212|[중앙선]군위분기점|국가교통정보센터(고속도로)|128.5505556|36.16027778
3713|E913213|[중앙선]군위터널|국가교통정보센터(고속도로)|128.541175|36.146605
3714|E913214|[중앙선]군위터널2|국가교통정보센터(고속도로)|128.5475159|36.15604401
3715|E913215|[중앙선]군위휴게소|국가교통정보센터(고속도로)|128.574995|36.264124
3716|E913216|[중앙선]굴지터널|국가교통정보센터(고속도로)|127.79778|37.72389
3717|E913217|[중앙선]금계천1교|국가교통정보센터(고속도로)|127.98417|37.52333
3718|E913218|[중앙선]금계천2교|국가교통정보센터(고속도로)|127.9798029|37.55850013
3719|E913220|[중앙선]금대3교|국가교통정보센터(고속도로)|127.9925842|37.28879929
3720|E913219|[중앙선]금대4교|국가교통정보센터(고속도로)|127.99333|37.28833
3721|E913221|[중앙선]금성교|국가교통정보센터(고속도로)|128.190682|37.061045
3722|E913222|[중앙선]금창리|국가교통정보센터(고속도로)|128.05923461914|37.2475547790527
3723|E913223|[중앙선]금호분기점|국가교통정보센터(고속도로)|128.524365|35.899248
3724|E913224|[중앙선]금호분기점2|국가교통정보센터(고속도로)|128.5250397|35.89380646
3725|E913225|[중앙선]금호분기점3|국가교통정보센터(고속도로)|128.5250397|35.89380646
3726|E913226|[중앙선]금호터널|국가교통정보센터(고속도로)|128.525994|35.907791
3727|E913227|[중앙선]금호터널1|국가교통정보센터(고속도로)|128.527740478515|35.9179229736328
3728|E913228|[중앙선]기도4교|국가교통정보센터(고속도로)|128.577886|36.382015
3729|E913229|[중앙선]기동리|국가교통정보센터(고속도로)|128.293701171875|37.002758026123
3730|E913230|[중앙선]남산터널(부산)-외부|국가교통정보센터(고속도로)|127.888721|37.659947
3731|E913231|[중앙선]남산터널(춘천)-외부|국가교통정보센터(고속도로)|127.903637|37.657485
3732|E913232|[중앙선]남안동|국가교통정보센터(고속도로)|128.6214475|36.47497024
3733|E913233|[중앙선]남원주|국가교통정보센터(고속도로)|127.9311553|37.32310248
3734|E913234|[중앙선]남제천|국가교통정보센터(고속도로)|128.1818423|37.07622078
3735|E913235|[중앙선]남조천교|국가교통정보센터(고속도로)|128.3590698|36.91864395
3736|E913236|[중앙선]내성천교|국가교통정보센터(고속도로)|128.557272|36.698821
3737|E913237|[중앙선]노동교|국가교통정보센터(고속도로)|128.622756958007|36.5896949768066
3738|E913238|[중앙선]다부|국가교통정보센터(고속도로)|128.5171191|36.04760827
3739|E913239|[중앙선]다부1교|국가교통정보센터(고속도로)|128.520279|36.039589
3740|E913240|[중앙선]다부2교|국가교통정보센터(고속도로)|128.5357787|36.06825675
3741|E913241|[중앙선]다부리|국가교통정보센터(고속도로)|128.534645|36.057014
3742|E913242|[중앙선]다부리1|국가교통정보센터(고속도로)|128.5302734375|36.0545501708984
3743|E913243|[중앙선]다부터널|국가교통정보센터(고속도로)|128.536318|36.022622
3744|E913244|[중앙선]단양|국가교통정보센터(고속도로)|128.3651758|36.91794944
3745|E913245|[중앙선]단양대교|국가교통정보센터(고속도로)|128.317449|36.943946
3746|E913246|[중앙선]단양터널(부산)입구|국가교통정보센터(고속도로)|128.303239|36.957434
3747|E913247|[중앙선]단양휴게소|국가교통정보센터(고속도로)|128.322579|36.940416
3748|E913248|[중앙선]단양휴게소2|국가교통정보센터(고속도로)|128.290195|36.992856
3749|E913249|[중앙선]대가2교|국가교통정보센터(고속도로)|128.26278|37.03139
3750|E913250|[중앙선]대동-대감분기점|국가교통정보센터(고속도로)|128.984252929687|35.2742004394531
3751|E913251|[중앙선]대동분기점|국가교통정보센터(고속도로)|128.984949|35.279399
3752|E913252|[중앙선]대동주차대|국가교통정보센터(고속도로)|128.982013|35.267278
3753|E913253|[중앙선]대사1교|국가교통정보센터(고속도로)|128.5862723|36.34412442
3754|E913255|[중앙선]대사2|국가교통정보센터(고속도로)|128.58511352539|36.3407096862792
3755|E913254|[중앙선]대사3교|국가교통정보센터(고속도로)|128.578311|36.355849
3756|E913257|[중앙선]도리원교|국가교통정보센터(고속도로)|128.581817626953|36.2955856323242
3757|E913256|[중앙선]독양교|국가교통정보센터(고속도로)|128.5726042|36.72154303
3758|E913258|[중앙선]동명교|국가교통정보센터(고속도로)|128.5506445|35.99574481
3759|E913259|[중앙선]동명휴게소|국가교통정보센터(고속도로)|128.5497679|36.00296546
3760|E913260|[중앙선]만운2교|국가교통정보센터(고속도로)|128.5686058|36.61119916
3761|E913261|[중앙선]만종육교|국가교통정보센터(고속도로)|127.902448|37.365542
3762|E913262|[중앙선]매곡2교|국가교통정보센터(고속도로)|127.980125427246|37.5388488769531
3763|E913263|[중앙선]매곡리|국가교통정보센터(고속도로)|127.981483459472|37.5260925292968
3764|E913264|[중앙선]명도2교|국가교통정보센터(고속도로)|128.127241|37.16416
3765|E913267|[중앙선]명암2교|국가교통정보센터(고속도로)|128.1299119|37.18528
3766|E913266|[중앙선]명암2교#2|국가교통정보센터(고속도로)|128.12678527832|37.1965866088867
3767|E913265|[중앙선]명암3교|국가교통정보센터(고속도로)|128.1257172|37.19816971
3768|E913268|[중앙선]무장2교|국가교통정보센터(고속도로)|127.908638000488|37.415542602539
3769|E913269|[중앙선]무장리|국가교통정보센터(고속도로)|127.898868|37.409227
3770|E913270|[중앙선]방량2교|국가교통정보센터(고속도로)|127.915412902832|37.6499633789062
3771|E913271|[중앙선]백운2교|국가교통정보센터(고속도로)|128.010818481445|37.2696113586425
3772|E913272|[중앙선]보문터널(부산외부1)|국가교통정보센터(고속도로)|128.5482941|36.6402626
3773|E913273|[중앙선]보문터널(춘천외부1)|국가교통정보센터(고속도로)|128.5527344|36.6301651
3774|E913274|[중앙선]봉명2교|국가교통정보센터(고속도로)|127.794204711914|37.763916015625
3775|E913275|[중앙선]봉양BS|국가교통정보센터(고속도로)|128.585394|36.300116
3776|E913276|[중앙선]봉양교|국가교통정보센터(고속도로)|128.589337|36.305
3777|E913277|[중앙선]봉양리|국가교통정보센터(고속도로)|128.137222290039|37.1428909301757
3778|E913278|[중앙선]봉현터널|국가교통정보센터(고속도로)|128.496865|36.870836
3779|E913279|[중앙선]북단양|국가교통정보센터(고속도로)|128.2883103|37.01503607
3780|E913280|[중앙선]북상1교|국가교통정보센터(고속도로)|128.33901977539|36.9241867065429
3781|E913281|[중앙선]북원주|국가교통정보센터(고속도로)|127.922637|37.420446
3782|E913282|[중앙선]비끼재|국가교통정보센터(고속도로)|128.1242808|37.19937844
3783|E913283|[중앙선]사부교|국가교통정보센터(고속도로)|128.586938|36.319915
3784|E913284|[중앙선]사암2교|국가교통정보센터(고속도로)|127.779096|37.821942
3785|E913285|[중앙선]사직|국가교통정보센터(고속도로)|128.555098|36.217359
3786|E913286|[중앙선]삼마치터널(부산)-외부|국가교통정보센터(고속도로)|127.942269|37.621521
3787|E913287|[중앙선]삼마치터널(춘천)-외부|국가교통정보센터(고속도로)|127.962186|37.609462
3788|E913288|[중앙선]상리교|국가교통정보센터(고속도로)|128.290344238281|36.972858428955
3789|E913289|[중앙선]상리천교|국가교통정보센터(고속도로)|128.595802|36.596888
3790|E913290|[중앙선]서곡교|국가교통정보센터(고속도로)|127.948928833007|37.3151473999023
3791|E913291|[중앙선]서안동|국가교통정보센터(고속도로)|128.6260884|36.58912129
3792|E913292|[중앙선]서안동1|국가교통정보센터(고속도로)|128.60969543457|36.5920715332031
3793|E913293|[중앙선]섬강교|국가교통정보센터(고속도로)|127.930549621582|37.4309730529785
3794|E913294|[중앙선]소야교|국가교통정보센터(고속도로)|128.2737344|37.02755682
3795|E913295|[중앙선]소야리|국가교통정보센터(고속도로)|128.2657401|37.02974301
3796|E913296|[중앙선]수계3교|국가교통정보센터(고속도로)|128.5548242|36.69182303
3797|E913298|[중앙선]수곡1교|국가교통정보센터(고속도로)|128.641099|36.575646
3798|E913297|[중앙선]수곡2교|국가교통정보센터(고속도로)|128.633087158203|36.5848159790039
3799|E913300|[중앙선]수서1교|국가교통정보센터(고속도로)|128.5552862|36.18997636
3800|E913299|[중앙선]수서2|국가교통정보센터(고속도로)|128.550201416015|36.185131072998
3801|E913301|[중앙선]신림|국가교통정보센터(고속도로)|128.0875844|37.2258204
3802|E913302|[중앙선]신림교|국가교통정보센터(고속도로)|128.0631145|37.24249723
3803|E913303|[중앙선]신림리|국가교통정보센터(고속도로)|128.085205078125|37.2299194335937
3804|E913304|[중앙선]신양1교|국가교통정보센터(고속도로)|128.5541928|36.62407503
3805|E913305|[중앙선]신평분기점|국가교통정보센터(고속도로)|127.895213|37.374679
3806|E913306|[중앙선]신평저수지|국가교통정보센터(고속도로)|127.892807006835|37.391918182373
3807|E913307|[중앙선]안동휴게소|국가교통정보센터(고속도로)|128.6457183|36.56203292
3808|E913308|[중앙선]안평|국가교통정보센터(고속도로)|128.572611|36.368431
3809|E913309|[중앙선]어둔교|국가교통정보센터(고속도로)|127.9722183|37.59387701
3810|E913310|[중앙선]역전평교|국가교통정보센터(고속도로)|127.792724609375|37.7276878356933
3811|E913311|[중앙선]연봉교|국가교통정보센터(고속도로)|127.873847961425|37.6709785461425
3812|E913312|[중앙선]영주|국가교통정보센터(고속도로)|128.5717023|36.76922176
3813|E913313|[중앙선]영주휴게소|국가교통정보센터(고속도로)|128.5473171|36.80696588
3814|E913314|[중앙선]예천|국가교통정보센터(고속도로)|128.5416186|36.66816881
3815|E913315|[중앙선]오산교|국가교통정보센터(고속도로)|127.986122131347|37.515769958496
3816|E913316|[중앙선]오암|국가교통정보센터(고속도로)|128.536148071289|36.6585578918457
3817|E913317|[중앙선]오암2교|국가교통정보센터(고속도로)|128.5406096|36.65108214
3818|E913318|[중앙선]용각리|국가교통정보센터(고속도로)|128.61961364746|36.4489631652832
3819|E913319|[중앙선]용부원2교|국가교통정보센터(고속도로)|128.3803804|36.9183621
3820|E913320|[중앙선]용산|국가교통정보센터(고속도로)|128.541764|36.812553
3821|E913321|[중앙선]용산2교|국가교통정보센터(고속도로)|128.54280090332|36.8114852905273
3822|E913322|[중앙선]원무2터널(부산)-외부|국가교통정보센터(고속도로)|127.769304|37.779135
3823|E913323|[중앙선]원무2터널(춘천)-외부|국가교통정보센터(고속도로)|127.778007|37.772207
3824|E913324|[중앙선]원주휴게소|국가교통정보센터(고속도로)|127.9304995|37.43982271
3825|E913326|[중앙선]원창3교|국가교통정보센터(고속도로)|127.768892|37.78444
3826|E913325|[중앙선]원창4교|국가교통정보센터(고속도로)|127.769142150878|37.7852058410644
3827|E913327|[중앙선]원창5교|국가교통정보센터(고속도로)|127.770897|37.805512
3828|E913328|[중앙선]원창고개|국가교통정보센터(고속도로)|127.776208|37.81991095
3829|E913329|[중앙선]월림1교|국가교통정보센터(고속도로)|128.184585571289|37.0728454589843
3830|E913330|[중앙선]월림4교|국가교통정보센터(고속도로)|128.161010742187|37.0892372131347
3831|E913331|[중앙선]월운2교|국가교통정보센터(고속도로)|127.9325|37.6325
3832|E913332|[중앙선]위천교|국가교통정보센터(고속도로)|128.5586788|36.23971766
3833|E913334|[중앙선]읍내2|국가교통정보센터(고속도로)|128.551297|35.973634
3834|E913333|[중앙선]읍내졸음쉼터(춘천)|국가교통정보센터(고속도로)|128.547180175781|35.9484176635742
3835|E913335|[중앙선]읍내터널|국가교통정보센터(고속도로)|128.5509033|35.9799881
3836|E913336|[중앙선]의성|국가교통정보센터(고속도로)|128.5807752|36.29199961
3837|E913337|[중앙선]일직터널|국가교통정보센터(고속도로)|128.602451|36.411341
3838|E913338|[중앙선]장수교|국가교통정보센터(고속도로)|128.569595336914|36.7747230529785
3839|E913339|[중앙선]장전평2교|국가교통정보센터(고속도로)|127.87861|37.66422
3840|E913340|[중앙선]장천|국가교통정보센터(고속도로)|128.541288|36.12489013
3841|E913341|[중앙선]장평리|국가교통정보센터(고속도로)|128.149169921875|37.123794555664
3842|E913342|[중앙선]장평리교|국가교통정보센터(고속도로)|128.149613|37.122081
3843|E913343|[중앙선]전구|국가교통정보센터(고속도로)|128.477442|36.87935
3844|E913344|[중앙선]제천|국가교통정보센터(고속도로)|128.1424119|37.13320001
3845|E913345|[중앙선]제천터널(부산)외부|국가교통정보센터(고속도로)|128.205441|37.051024
3846|E913346|[중앙선]제천터널(춘천)외부|국가교통정보센터(고속도로)|128.230577|37.048193
3847|E913347|[중앙선]제천휴게소|국가교통정보센터(고속도로)|128.158068|37.091543
3848|E913348|[중앙선]조양2교|국가교통정보센터(고속도로)|127.793988|37.750735
3849|E913349|[중앙선]조탑교|국가교통정보센터(고속도로)|128.618167|36.462289
3850|E913350|[중앙선]주산리|국가교통정보센터(고속도로)|127.927474975585|37.4234237670898
3851|E913354|[중앙선]주포천교|국가교통정보센터(고속도로)|128.082155|37.23195
3852|E913351|[중앙선]죽령교|국가교통정보센터(고속도로)|128.464261|36.891661
3853|E913355|[중앙선]죽령터널(11/22)_부산|국가교통정보센터(고속도로)|128.4328156|36.90332413
3854|E913357|[중앙선]죽령터널(16/22)_춘천|국가교통정보센터(고속도로)|128.4254303|36.90548706
3855|E913356|[중앙선]죽령터널(17/22)_부산|국가교통정보센터(고속도로)|128.4454651|36.89962006
3856|E913358|[중앙선]죽령터널(9/22)_춘천|국가교통정보센터(고속도로)|128.439148|36.90149307
3857|E913359|[중앙선]죽령터널(부산13)|국가교통정보센터(고속도로)|128.441931|36.900335
3858|E913360|[중앙선]죽령터널(춘천7)|국가교통정보센터(고속도로)|128.430065|36.904041
3859|E913352|[중앙선]죽령터널졸음쉼터(부산)|국가교통정보센터(고속도로)|128.39891|36.913229
3860|E913353|[중앙선]죽령터널졸음쉼터(춘천)|국가교통정보센터(고속도로)|128.396213|36.914109
3861|E913362|[중앙선]창길1교|국가교통정보센터(고속도로)|128.583190917968|36.3913612365722
3862|E913361|[중앙선]창길2교|국가교통정보센터(고속도로)|128.5933164|36.39961013
3863|E913363|[중앙선]창길3교|국가교통정보센터(고속도로)|128.596405029296|36.4069862365722
3864|E913364|[중앙선]천평교|국가교통정보센터(고속도로)|128.5348152|36.08607273
3865|E913365|[중앙선]초정|국가교통정보센터(고속도로)|128.979432|35.231836
3866|E913366|[중앙선]초정교|국가교통정보센터(고속도로)|128.983902|35.24293518
3867|E913367|[중앙선]춘천|국가교통정보센터(고속도로)|127.765239|37.843057
3868|E913368|[중앙선]춘천분기점|국가교통정보센터(고속도로)|127.792102|37.739515
3869|E913369|[중앙선]춘천영업소|국가교통정보센터(고속도로)|127.77812|37.838818
3870|E913370|[중앙선]춘천휴게소|국가교통정보센터(고속도로)|127.767761230468|37.8140525817871
3871|E913371|[중앙선]치악1터널|국가교통정보센터(고속도로)|128.035552|37.262122
3872|E913373|[중앙선]치악휴게소(부산)|국가교통정보센터(고속도로)|128.0498694|37.25440916
3873|E913374|[중앙선]치악휴게소(춘천)|국가교통정보센터(고속도로)|128.04701|37.255814
3874|E913372|[중앙선]치악휴게소2|국가교통정보센터(고속도로)|128.053112|37.25193444
3875|E913375|[중앙선]칠곡|국가교통정보센터(고속도로)|128.5347695|35.93572037
3876|E913376|[중앙선]칠곡2|국가교통정보센터(고속도로)|128.541137695312|35.9444541931152
3877|E913377|[중앙선]파지1교|국가교통정보센터(고속도로)|128.559775|36.794588
3878|E913378|[중앙선]평팔|국가교통정보센터(고속도로)|128.614382|36.424735
3879|E913379|[중앙선]평팔4교|국가교통정보센터(고속도로)|128.621661|36.43234117
3880|E913380|[중앙선]평팔리|국가교통정보센터(고속도로)|128.617584228515|36.4429092407226
3881|E913381|[중앙선]풍기|국가교통정보센터(고속도로)|128.5303083|36.85260749
3882|E913382|[중앙선]풍산|국가교통정보센터(고속도로)|128.640808105468|36.5759811401367
3883|E913383|[중앙선]하원곡3교|국가교통정보센터(고속도로)|128.243865966796|37.0415382385253
3884|E913384|[중앙선]하화계리|국가교통정보센터(고속도로)|127.851745605468|37.6913452148437
3885|E913385|[중앙선]학곡1교|국가교통정보센터(고속도로)|127.951477050781|37.490234375
3886|E913386|[중앙선]학산교|국가교통정보센터(고속도로)|128.1029039|37.20721053
3887|E913387|[중앙선]학산리|국가교통정보센터(고속도로)|128.09861755371|37.2103042602539
3888|E913388|[중앙선]현곡리|국가교통정보센터(고속도로)|128.30906677246|36.9505882263183
3889|E913389|[중앙선]호문철교|국가교통정보센터(고속도로)|128.575852|36.755136
3890|E913390|[중앙선]홍천|국가교통정보센터(고속도로)|127.8558486|37.67802845
3891|E913391|[중앙선]홍천강3교|국가교통정보센터(고속도로)|127.813980102539|37.7136344909667
3892|E913392|[중앙선]홍천강휴게소|국가교통정보센터(고속도로)|127.831213|37.710808
3893|E913393|[중앙선]횡성|국가교통정보센터(고속도로)|127.9682021|37.50368494
3894|E913394|[중앙선지선]덕산|국가교통정보센터(고속도로)|128.9834137|35.28032303
3895|E913395|[중앙선지선]석산교|국가교통정보센터(고속도로)|129.0300293|35.32834625
3896|E913396|[중앙지선]남양산|국가교통정보센터(고속도로)|129.025271|35.32558365
3897|E913397|[중앙지선]대동1(김해)|국가교통정보센터(고속도로)|128.943911|35.242325
3898|E913398|[중앙지선]대동2(김해)|국가교통정보센터(고속도로)|128.959091186523|35.2564888000488
3899|E913399|[중앙지선]대동3(김해)|국가교통정보센터(고속도로)|128.975891113281|35.2750549316406
3900|E913400|[중앙지선]물금|국가교통정보센터(고속도로)|129.0120154|35.3085422
3901|E913401|[중앙지선]양산낙동강교|국가교통정보센터(고속도로)|128.996658|35.286134
3902|E913402|[중앙지선]양산천교|국가교통정보센터(고속도로)|129.015869140625|35.318374633789
3903|E913403|[중앙지선]증산교|국가교통정보센터(고속도로)|129.009826660156|35.2983894348144
3904|E913404|[천안논산선]233km↑|국가교통정보센터(고속도로)|127.0834833|36.41616111
3905|E913405|[천안논산선]248.9km|국가교통정보센터(고속도로)|127.1153917|36.54975
3906|E913406|[천안논산선]255.4km|국가교통정보센터(고속도로)|127.116444|36.60725
3907|E913407|[천안논산선]검상교|국가교통정보센터(고속도로)|127.079639|36.435278
3908|E913408|[천안논산선]공주JCT|국가교통정보센터(고속도로)|127.091861|36.485639
3909|E913409|[천안논산선]공주JCT/남|국가교통정보센터(고속도로)|127.089167|36.479778
3910|E913410|[천안논산선]광명교|국가교통정보센터(고속도로)|127.072333|36.3285
3911|E913411|[천안논산선]광정교↑|국가교통정보센터(고속도로)|127.1184861|36.61185278
3912|E913412|[천안논산선]남공주IC|국가교통정보센터(고속도로)|127.080611|36.427417
3913|E913413|[천안논산선]남공주IC/북↓|국가교통정보센터(고속도로)|127.0787667|36.43192222
3914|E913414|[천안논산선]남논산TG/북|국가교통정보센터(고속도로)|127.0848312|36.0979538
3915|E913415|[천안논산선]남논산TG/졸음↓|국가교통정보센터(고속도로)|127.0800611|36.10336389
3916|E913416|[천안논산선]남천안IC|국가교통정보센터(고속도로)|127.16525|36.756222
3917|E913418|[천안논산선]남풍세IC/상VMS↑|국가교통정보센터(고속도로)|127.1224722|36.71180278
3918|E913417|[천안논산선]남풍세↑|국가교통정보센터(고속도로)|127.141425|36.72301944
3919|E913419|[천안논산선]내촌2교↑|국가교통정보센터(고속도로)|127.1151611|36.60221389
3920|E913420|[천안논산선]논산JCT/북|국가교통정보센터(고속도로)|127.101539|36.083703
3921|E913421|[천안논산선]마전교|국가교통정보센터(고속도로)|127.085586|36.097489
3922|E913422|[천안논산선]무학천교|국가교통정보센터(고속도로)|127.11875|36.695111
3923|E913423|[천안논산선]반촌교|국가교통정보센터(고속도로)|127.111|36.513
3924|E913424|[천안논산선]북공주JCT|국가교통정보센터(고속도로)|127.100944|36.499806
3925|E913425|[천안논산선]삼성3교|국가교통정보센터(고속도로)|127.172056|36.762111
3926|E913426|[천안논산선]서논산IC/남|국가교통정보센터(고속도로)|127.051553|36.219531
3927|E913427|[천안논산선]서논산IC/북|국가교통정보센터(고속도로)|127.054389|36.227806
3928|E913428|[천안논산선]소사교↑|국가교통정보센터(고속도로)|127.0651167|36.26795
3929|E913429|[천안논산선]송정천교|국가교통정보센터(고속도로)|127.062909|36.283327
3930|E913430|[천안논산선]신당교|국가교통정보센터(고속도로)|127.064167|36.251167
3931|E913431|[천안논산선]신화2교|국가교통정보센터(고속도로)|127.070092|36.129844
3932|E913432|[천안논산선]신흥교|국가교통정보센터(고속도로)|127.120556|36.707889
3933|E913433|[천안논산선]연무IC|국가교통정보센터(고속도로)|127.06035|36.147275
3934|E913434|[천안논산선]오룡교↑|국가교통정보센터(고속도로)|127.0775528|36.40393611
3935|E913435|[천안논산선]용강육교|국가교통정보센터(고속도로)|127.051722|36.180583
3936|E913437|[천안논산선]용성천1교|국가교통정보센터(고속도로)|127.074139|36.378444
3937|E913436|[천안논산선]용성천2교|국가교통정보센터(고속도로)|127.074667|36.397889
3938|E913438|[천안논산선]우성교|국가교통정보센터(고속도로)|127.088917|36.46925
3939|E913439|[천안논산선]운궁교|국가교통정보센터(고속도로)|127.115028|36.59125
3940|E913440|[천안논산선]웅진대교/남|국가교통정보센터(고속도로)|127.088528|36.44825
3941|E913441|[천안논산선]웅진대교/북|국가교통정보센터(고속도로)|127.091561|36.459639
3942|E913442|[천안논산선]원남교↓|국가교통정보센터(고속도로)|127.0513306|36.21065521
3943|E913443|[천안논산선]이인SA/남|국가교통정보센터(고속도로)|127.067556|36.346972
3944|E913444|[천안논산선]이인SA/북|국가교통정보센터(고속도로)|127.069611|36.358972
3945|E913445|[천안논산선]인풍교|국가교통정보센터(고속도로)|127.111583|36.642
3946|E913467|[천안논산선]전평교|국가교통정보센터(고속도로)|127.111806|36.558111
3947|E913446|[천안논산선]전평교/북↓|국가교통정보센터(고속도로)|127.1118278|36.56524167
3948|E913447|[천안논산선]정안IC|국가교통정보센터(고속도로)|127.120528|36.626944
3949|E913448|[천안논산선]정안IC/북|국가교통정보센터(고속도로)|127.1185|36.635278
3950|E913449|[천안논산선]정안SA|국가교통정보센터(고속도로)|127.113833|36.570389
3951|E913450|[천안논산선]정안교|국가교통정보센터(고속도로)|127.115083|36.545306
3952|E913451|[천안논산선]정우TN/남|국가교통정보센터(고속도로)|127.110389|36.52125
3953|E913452|[천안논산선]정우TN/북|국가교통정보센터(고속도로)|127.110639|36.534444
3954|E913454|[천안논산선]차령TN/남|국가교통정보센터(고속도로)|127.110333|36.65125
3955|E913453|[천안논산선]차령TN/남↓|국가교통정보센터(고속도로)|127.1100722|36.65082778
3956|E913455|[천안논산선]차령TN/북|국가교통정보센터(고속도로)|127.11775|36.682889
3957|E913456|[천안논산선]차령TN/북|국가교통정보센터(고속도로)|127.1175472|36.68280556
3958|E913457|[천안논산선]채운철교|국가교통정보센터(고속도로)|127.053444|36.162639
3959|E913458|[천안논산선]천안JCT|국가교통정보센터(고속도로)|127.182333|36.767361
3960|E913459|[천안논산선]탄천IC|국가교통정보센터(고속도로)|127.068278|36.301111
3961|E913460|[천안논산선]탄천SA|국가교통정보센터(고속도로)|127.071222|36.313806
3962|E913461|[천안논산선]풍세TG/남↑|국가교통정보센터(고속도로)|127.1534778|36.73353889
3963|E913462|[천안논산선]풍세TG/북|국가교통정보센터(고속도로)|127.160444|36.741222
3964|E913463|[천안논산선]풍세TG/졸음↑|국가교통정보센터(고속도로)|127.1570639|36.73725556
3965|E913464|[천안논산선]풍세교|국가교통정보센터(고속도로)|127.147028|36.727028
3966|E913465|[천안논산선]호정1교|국가교통정보센터(고속도로)|127.126222|36.717528
3967|E913466|[천안논산선]화정2교↑|국가교통정보센터(고속도로)|127.0516815|36.19804001
3968|E913468|[청주영덕선][청원]내서1터널(청원)|국가교통정보센터(고속도로)|128.04034|36.42767
3969|E913469|[청주영덕선]가덕|국가교통정보센터(고속도로)|127.518622|36.526631
3970|E913470|[청주영덕선]갈평교|국가교통정보센터(고속도로)|127.8330241|36.45558588
3971|E913471|[청주영덕선]갈평육교|국가교통정보센터(고속도로)|127.844833374023|36.455467224121
3972|E913472|[청주영덕선]구병산교|국가교통정보센터(고속도로)|127.8544141|36.45197588
3973|E913473|[청주영덕선]금굴교|국가교통정보센터(고속도로)|127.728141784667|36.4565315246582
3974|E913474|[청주영덕선]금산리|국가교통정보센터(고속도로)|127.92943572998|36.4443664550781
3975|E913475|[청주영덕선]길안1터널|국가교통정보센터(고속도로)|128.865728|36.436834
3976|E913476|[청주영덕선]길안1터널(청주외부)|국가교통정보센터(고속도로)|128.865728|36.436817
3977|E913478|[청주영덕선]길안3터널(영덕외부1)|국가교통정보센터(고속도로)|128.9481474|36.43941342
3978|E913477|[청주영덕선]길안3터널(영덕외부2)|국가교통정보센터(고속도로)|128.9581444|36.4395744
3979|E913479|[청주영덕선]길안4터널(청주외부)|국가교통정보센터(고속도로)|128.959281|36.440165
3980|E913480|[청주영덕선]길안천교|국가교통정보센터(고속도로)|128.8952261|36.43775574
3981|E913482|[청주영덕선]나각산터널(영덕외부)|국가교통정보센터(고속도로)|128.308794|36.375363
3982|E913481|[청주영덕선]낙동분기점_청주영덕|국가교통정보센터(고속도로)|128.227954|36.367013
3983|E913483|[청주영덕선]남상주|국가교통정보센터(고속도로)|128.1401146|36.36780588
3984|E913484|[청주영덕선]내서1교|국가교통정보센터(고속도로)|128.05889|36.41088089
3985|E913485|[청주영덕선]내서1터널|국가교통정보센터(고속도로)|128.040417|36.427541
3986|E913486|[청주영덕선]내서1터널(영덕)|국가교통정보센터(고속도로)|128.04079|36.42735
3987|E913487|[청주영덕선]내서3터널(영덕외부)|국가교통정보센터(고속도로)|128.096761|36.393028
3988|E913488|[청주영덕선]내서3터널(청주)-외부|국가교통정보센터(고속도로)|128.084626|36.402045
3989|E913490|[청주영덕선]내서4터널(청주)-외부-1/2|국가교통정보센터(고속도로)|128.115991|36.380021
3990|E913489|[청주영덕선]내서4터널(청주)-외부-2/2|국가교통정보센터(고속도로)|128.098913|36.392321
3991|E913491|[청주영덕선]단밀1터널|국가교통정보센터(고속도로)|128.3198205|36.37535734
3992|E913492|[청주영덕선]단밀2터널|국가교통정보센터(고속도로)|128.331481|36.374797
3993|E913493|[청주영덕선]단밀2터널(청주외부)|국가교통정보센터(고속도로)|128.344971|36.378052
3994|E913494|[청주영덕선]단밀4터널(청주외부)|국가교통정보센터(고속도로)|128.351522|36.380881
3995|E913495|[청주영덕선]단촌1터널|국가교통정보센터(고속도로)|128.6537929|36.42267599
